epoch,train_loss,val_loss,val_log_mse_total,lr,train_Area (mm^2),val_Area (mm^2),val_log_mse_Area (mm^2),train_Read Latency (ns),val_Read Latency (ns),val_log_mse_Read Latency (ns),train_Write Latency (ns),val_Write Latency (ns),val_log_mse_Write Latency (ns),train_Read Energy (nJ),val_Read Energy (nJ),val_log_mse_Read Energy (nJ),train_Write Energy (nJ),val_Write Energy (nJ),val_log_mse_Write Energy (nJ),train_Leakage (mW),val_Leakage (mW),val_log_mse_Leakage (mW)
152,0.00014809482244320903,0.0001184758301259455,0.0005397313507273793,0.0014868881210450189,3.9844832e-05,5.0342383e-05,0.00010068477,7.079387e-05,4.6484627e-05,9.2969254e-05,7.5081785e-05,5.190004e-05,0.00010380008,3.663156e-05,2.4413734e-05,4.8827467e-05,5.5373435e-05,3.4511122e-05,6.9022244e-05,5.5785622e-05,6.2213774e-05,0.00012442755
153,0.00014665152980867694,0.00020335120047265792,0.0008753127185627818,0.0014713034700922967,4.1257324e-05,3.3458586e-05,6.691717e-05,6.775805e-05,0.00013977918,0.00027955836,7.215348e-05,0.00012704893,0.00025409786,3.7024107e-05,3.5534034e-05,7.106807e-05,5.5568475e-05,5.919016e-05,0.00011838063,5.8449154e-05,4.2645323e-05,8.5290645e-05
154,0.000154564270529771,0.00014907892482511544,0.0006857884582132101,0.0014557179353613021,4.330584e-05,6.28568e-05,0.0001257136,7.1301765e-05,6.0880542e-05,0.000121761084,7.618464e-05,6.689679e-05,0.00013379358,3.8758157e-05,2.9947576e-05,5.9895152e-05,5.855575e-05,3.9410766e-05,7.882153e-05,6.239838e-05,8.290174e-05,0.00016580347
155,0.00014887187128429904,0.00015652778508306838,0.0007106222328729928,0.0014401332844085801,4.050441e-05,3.8115402e-05,7.6230805e-05,6.8420144e-05,9.295363e-05,0.00018590727,7.315074e-05,9.791714e-05,0.00019583428,3.7096343e-05,4.241839e-05,8.483678e-05,5.8426183e-05,3.0741314e-05,6.148263e-05,5.9857837e-05,5.3165208e-05,0.000106330415
156,0.00014960006642640578,9.770716091495141e-05,0.00043761124834418297,0.001424551284690448,4.1773612e-05,2.4785375e-05,4.957075e-05,6.7875146e-05,5.3402477e-05,0.00010680495,7.258955e-05,5.1828156e-05,0.00010365631,3.7577174e-05,2.2021573e-05,4.4043147e-05,5.8424073e-05,3.232332e-05,6.464664e-05,6.197635e-05,3.444472e-05,6.888944e-05
157,0.00014445796262231,0.00010450377669315796,0.0004631905467249453,0.001408973703362545,3.999167e-05,2.5283005e-05,5.056601e-05,6.675264e-05,4.6573943e-05,9.3147886e-05,7.1343806e-05,6.149802e-05,0.00012299605,3.5811645e-05,3.064635e-05,6.12927e-05,5.490425e-05,3.698061e-05,7.396122e-05,5.930461e-05,3.0613333e-05,6.1226674e-05
158,0.00014568775763794514,0.0001415837525535337,0.0006742918631061912,0.0013934023070794215,4.0657324e-05,4.872238e-05,9.744476e-05,6.634112e-05,5.9068712e-05,0.000118137425,7.118175e-05,6.552893e-05,0.00013105787,3.6922345e-05,3.1355106e-05,6.271021e-05,5.624717e-05,4.373923e-05,8.747846e-05,5.9944236e-05,8.873158e-05,0.00017746315
159,0.0001458473262801396,0.0001242427935478504,0.0005704078357666731,0.0013778388617941809,4.1151998e-05,2.8611526e-05,5.7223053e-05,6.7185785e-05,5.9647075e-05,0.00011929415,7.1716066e-05,6.624639e-05,0.00013249279,3.6843136e-05,4.2307613e-05,8.4615225e-05,5.4950924e-05,4.6637815e-05,9.327563e-05,5.9319977e-05,4.1753494e-05,8.350699e-05
160,0.00014548777118303445,9.918200697393335e-05,0.0004499619244597852,0.0013622851325582038,3.978476e-05,2.6874146e-05,5.3748292e-05,6.743753e-05,4.084988e-05,8.169976e-05,7.211586e-05,4.996579e-05,9.993158e-05,3.5859302e-05,3.200949e-05,6.401898e-05,5.5929926e-05,4.0603412e-05,8.131755e-05,5.8327038e-05,3.4622873e-05,6.924575e-05
161,0.00014111806887467487,8.876062437987293e-05,0.00039555589319206774,0.0013467428833209723,3.943742e-05,1.9893876e-05,3.9787752e-05,6.572451e-05,4.148991e-05,8.297982e-05,7.068267e-05,5.0774128e-05,0.000101548256,3.445845e-05,1.9730493e-05,3.9460985e-05,5.1939176e-05,3.3409604e-05,6.681921e-05,5.781956e-05,3.2479915e-05,6.495983e-05
162,0.00013961370524573764,0.00010446265609515877,0.0004805813077837229,0.001331213876730022,3.823528e-05,2.7170698e-05,5.4341395e-05,6.452728e-05,5.1535837e-05,0.000103071674,6.9165886e-05,5.272919e-05,0.00010545838,3.4507986e-05,2.9510771e-05,5.9021542e-05,5.3606906e-05,3.7416157e-05,7.4832315e-05,5.6466008e-05,4.1928e-05,8.3856e-05
163,0.00014603653203878377,0.00010555429468777748,0.0004901208449155092,0.001315699873931039,4.0671104e-05,2.6840065e-05,5.368013e-05,6.765744e-05,4.622418e-05,9.244836e-05,7.2395706e-05,5.2034415e-05,0.00010406883,3.645013e-05,2.5881956e-05,5.1763913e-05,5.516775e-05,4.263162e-05,8.526324e-05,5.844656e-05,5.144818e-05,0.00010289636
164,0.00013675621218258406,9.881513644782211e-05,0.0004528870922513306,0.0013002026343681267,3.7922153e-05,3.0175828e-05,6.0351656e-05,6.3820655e-05,3.407066e-05,6.814132e-05,6.8458234e-05,4.1851872e-05,8.3703744e-05,3.341701e-05,3.191949e-05,6.383898e-05,5.0680686e-05,4.795601e-05,9.591202e-05,5.587199e-05,4.0469677e-05,8.093935e-05
165,0.00013985579874089478,9.824719339554189e-05,0.00044797477312386036,0.0012847239155842714,3.8336566e-05,2.3249224e-05,4.6498448e-05,6.457981e-05,5.3218402e-05,0.000106436804,6.9658956e-05,5.4212596e-05,0.00010842519,3.4951012e-05,1.9728674e-05,3.9457347e-05,5.3228297e-05,3.0944062e-05,6.188813e-05,5.6424098e-05,4.2634434e-05,8.526887e-05
166,0.0001311265115258169,8.127311183625013e-05,0.0003632193256635219,0.0012692654730220147,3.660945e-05,1.5545518e-05,3.1091036e-05,6.0359096e-05,4.0815514e-05,8.163103e-05,6.506454e-05,4.7430785e-05,9.486157e-05,3.2646305e-05,1.7263745e-05,3.452749e-05,4.9656133e-05,3.1029052e-05,6.2058105e-05,5.2521158e-05,2.952505e-05,5.90501e-05
167,0.00013539913950049877,0.00011131107386154948,0.000533919082954526,0.001253829059824371,3.74146e-05,3.849509e-05,7.699018e-05,6.3287116e-05,3.8511134e-05,7.702227e-05,6.783238e-05,4.6517027e-05,9.3034054e-05,3.3690998e-05,3.9919232e-05,7.9838464e-05,5.0243503e-05,4.380093e-05,8.760186e-05,5.4582182e-05,5.9716112e-05,0.000119432225
168,0.0001362078905735952,0.00010488817234191184,0.0004971621674485505,0.0012384164266360032,3.659853e-05,3.638842e-05,7.277684e-05,6.215717e-05,3.7746366e-05,7.549273e-05,6.728275e-05,4.3694938e-05,8.7389875e-05,3.3722135e-05,4.8816895e-05,9.763379e-05,5.4113643e-05,4.1655087e-05,8.331017e-05,5.4443644e-05,4.0279385e-05,8.055877e-05
169,0.00012947723667770252,0.00010344004385732517,0.0005140806897543371,0.0012230293214046818,3.539439e-05,2.6055064e-05,5.211013e-05,5.945718e-05,4.5613255e-05,9.122651e-05,6.4412656e-05,4.8021782e-05,9.6043565e-05,3.173896e-05,3.8009282e-05,7.6018565e-05,5.0299994e-05,3.806345e-05,7.61269e-05,5.0893992e-05,6.127751e-05,0.00012255502
170,0.00013277367447047606,9.350146956853098e-05,0.0004391081747598946,0.0012076694891830493,3.5486883e-05,1.9139034e-05,3.8278067e-05,6.222917e-05,4.788236e-05,9.576472e-05,6.692362e-05,5.1422707e-05,0.00010284541,3.222176e-05,2.0133077e-05,4.0266154e-05,5.0645864e-05,3.249787e-05,6.499574e-05,5.268558e-05,4.8479043e-05,9.695809e-05
171,0.0002053243213732593,0.0001392630701212377,0.000675003626383841,0.0011923386719307149,5.649785e-05,6.4742395e-05,0.00012948479,8.316019e-05,4.7298527e-05,9.459705e-05,8.7462e-05,4.9941507e-05,9.9883015e-05,5.118219e-05,5.5033423e-05,0.000110066845,7.014845e-05,4.1637133e-05,8.3274266e-05,0.00019119249,7.8848825e-05,0.00015769765
172,0.0001133952941169245,8.171729317549766e-05,0.0003642341180238873,0.001177038608316698,3.0214997e-05,1.92685e-05,3.8537e-05,5.2842373e-05,3.973715e-05,7.94743e-05,5.7789213e-05,4.358056e-05,8.716112e-05,2.8665883e-05,1.6594315e-05,3.318863e-05,4.340044e-05,3.207047e-05,6.414094e-05,4.2194497e-05,3.0866053e-05,6.1732106e-05
173,0.0001252400513254853,0.00011206187364263078,0.0004981586243957281,0.0011617710335222466,3.5389392e-05,2.310652e-05,4.621304e-05,5.8410264e-05,5.0444793e-05,0.000100889585,6.304843e-05,6.808877e-05,0.00013617754,3.1705567e-05,2.1085447e-05,4.2170894e-05,4.5684756e-05,4.180604e-05,8.361208e-05,4.864023e-05,4.454774e-05,8.909548e-05
174,0.0001293707459349997,0.00013832042446096281,0.000611841503996402,0.0011465376790440484,3.3316235e-05,3.3389515e-05,6.677903e-05,6.088582e-05,6.7187575e-05,0.00013437515,6.549932e-05,6.3202235e-05,0.00012640447,3.1175852e-05,2.636996e-05,5.273992e-05,5.1026585e-05,6.603612e-05,0.00013207224,4.9335395e-05,4.9735325e-05,9.947065e-05
175,0.00011957751728291462,9.573494348464439e-05,0.0004173295455984771,0.0011313402724978624,3.2014214e-05,1.619939e-05,3.239878e-05,5.691499e-05,5.704719e-05,0.00011409438,6.190769e-05,6.362867e-05,0.00012725734,2.917453e-05,1.74437e-05,3.48874e-05,4.3409575e-05,2.7357579e-05,5.4715158e-05,4.6415713e-05,2.6988244e-05,5.3976488e-05
176,0.00012153429379461203,0.00010045684715059786,0.0004929564311169088,0.001116180537422592,3.3811262e-05,3.5877485e-05,7.175497e-05,5.56826e-05,3.7606835e-05,7.521367e-05,6.0487917e-05,4.798636e-05,9.597272e-05,3.051982e-05,2.8146489e-05,5.6292978e-05,4.6216715e-05,2.7282651e-05,5.4565302e-05,4.823247e-05,6.9578375e-05,0.00013915675
177,0.00011971802561009948,0.00013814173095077998,0.0005890965694561601,0.0011010601930848147,3.2120985e-05,2.877183e-05,5.754366e-05,5.6260647e-05,8.0451944e-05,0.00016090389,6.070515e-05,7.63746e-05,0.0001527492,2.8814964e-05,2.125212e-05,4.250424e-05,4.5378398e-05,5.36155e-05,0.000107534586,4.6526166e-05,3.393049e-05,6.786098e-05
178,0.00011825174630538186,7.697519979576554e-05,0.0003591060230974108,0.0010859809542838024,3.2419808e-05,2.3564919e-05,4.7129837e-05,5.460048e-05,3.5114157e-05,7.0228314e-05,5.9512193e-05,3.841511e-05,7.683022e-05,2.9712335e-05,2.0172767e-05,4.0345534e-05,4.4224285e-05,2.4196783e-05,4.8393566e-05,4.7933452e-05,3.808927e-05,7.617854e-05
179,0.00011773419138002815,9.224046544898289e-05,0.000418454990722239,0.0010709445311570462,3.2026503e-05,2.3422765e-05,4.684553e-05,5.4548644e-05,5.12942e-05,0.0001025884,5.9287173e-05,4.341723e-05,8.683446e-05,2.9177558e-05,1.7072918e-05,3.4145836e-05,4.4589637e-05,3.4917462e-05,6.9834925e-05,4.6679077e-05,3.910291e-05,7.820582e-05
180,0.00011999301713132891,0.00012142053814257022,0.0005304526421241462,0.001055952628986307,3.2928274e-05,2.790604e-05,5.581208e-05,5.5592256e-05,6.6112065e-05,0.00013222413,6.0466482e-05,8.371612e-05,0.00016743224,2.9934587e-05,2.3257897e-05,4.6515794e-05,4.5046672e-05,2.5471061e-05,5.0942122e-05,4.741312e-05,3.8763123e-05,7.7526245e-05
181,0.00011617714999054814,0.00010578964586310392,0.0004739216819871217,0.0010410069480042228,3.243044e-05,2.8443526e-05,5.6887053e-05,5.3863467e-05,5.3514977e-05,0.000107029955,5.8599864e-05,5.900463e-05,0.00011800926,2.9136034e-05,1.813178e-05,3.626356e-05,4.263216e-05,3.2346306e-05,6.469261e-05,4.652973e-05,4.5519628e-05,9.1039255e-05
182,0.00011308054628931504,8.942848273004926e-05,0.00038389471592381597,0.001026109183201482,3.0800846e-05,2.4478979e-05,4.8957958e-05,5.2757845e-05,4.052381e-05,8.104762e-05,5.7651716e-05,5.049435e-05,0.0001009887,2.7748483e-05,1.789853e-05,3.579706e-05,4.1994328e-05,3.2559168e-05,6.5118336e-05,4.4286164e-05,2.5992507e-05,5.1985015e-05
183,0.00011081219912277743,8.65573344093546e-05,0.0004045727546326816,0.0010112610241345965,2.9907596e-05,2.3083976e-05,4.6167952e-05,5.161236e-05,4.4950222e-05,8.9900444e-05,5.6183682e-05,4.5592773e-05,9.1185546e-05,2.7119895e-05,1.8740851e-05,3.7481703e-05,4.1821735e-05,2.5414145e-05,5.082829e-05,4.3674467e-05,4.4504402e-05,8.9008805e-05
184,0.00010797756294498947,0.00011250935569262526,0.0005491338670253754,0.0009964641547342893,2.9302313e-05,5.0570794e-05,0.00010114159,5.12641e-05,3.7834587e-05,7.566917e-05,5.625736e-05,3.9599567e-05,7.919913e-05,2.6656235e-05,3.8433256e-05,7.686651e-05,3.8365048e-05,3.612239e-05,7.224478e-05,4.1847936e-05,7.2006354e-05,0.00014401271
185,0.0001142920996994963,9.621148659335105e-05,0.00044307328062132,0.0009817202531145171,3.112291e-05,3.2840922e-05,6.5681845e-05,5.304766e-05,4.2276508e-05,8.4553016e-05,5.7921687e-05,4.9155722e-05,9.8311444e-05,2.847311e-05,3.433936e-05,6.867872e-05,4.304203e-05,2.6842386e-05,5.3684773e-05,4.4295426e-05,3.6081732e-05,7.2163464e-05
186,0.00010894126794510477,8.076910958265339e-05,0.0003574760921765119,0.0009670309913821582,2.9776831e-05,1.8551484e-05,3.7102967e-05,5.1288047e-05,3.907537e-05,7.815074e-05,5.5965895e-05,4.6096e-05,9.2192e-05,2.680279e-05,1.7358305e-05,3.471661e-05,3.9564842e-05,2.9646486e-05,5.9292972e-05,4.2505224e-05,2.8010418e-05,5.6020835e-05
187,0.00010839878834231352,8.101626668292205e-05,0.00034733512438833714,0.0009523980354473773,2.8192402e-05,1.838279e-05,3.676558e-05,5.0577153e-05,3.9335868e-05,7.8671736e-05,5.538923e-05,5.2684132e-05,0.000105368264,2.6400805e-05,1.5512174e-05,3.102435e-05,4.223677e-05,2.5168536e-05,5.0337072e-05,4.0926698e-05,2.2584056e-05,4.516811e-05
188,0.00010853346066174382,8.055242509794127e-05,0.0003595196467358619,0.0009378230448346944,2.9704059e-05,1.7961052e-05,3.5922105e-05,5.013673e-05,3.81504e-05,7.63008e-05,5.474957e-05,4.6079138e-05,9.2158276e-05,2.701734e-05,1.47060155e-05,2.9412031e-05,4.1164043e-05,3.0012761e-05,6.0025526e-05,4.2004813e-05,3.285045e-05,6.57009e-05
189,0.00010568586192238857,7.951473056272608e-05,0.00036514055682346225,0.0009233076724947792,2.8924636e-05,1.8779998e-05,3.7559996e-05,4.931823e-05,3.7977698e-05,7.5955395e-05,5.3945972e-05,4.6518642e-05,9.3037284e-05,2.6220203e-05,1.5846686e-05,3.1693373e-05,3.9012608e-05,2.4760307e-05,4.9520615e-05,4.1078365e-05,3.8686943e-05,7.737389e-05
190,0.00010626959091654791,7.591170806468658e-05,0.0003633365558926016,0.0009088535646169883,2.9219704e-05,2.2225675e-05,4.445135e-05,4.8479244e-05,3.475671e-05,6.951342e-05,5.3251413e-05,4.0522675e-05,8.104535e-05,2.6301268e-05,1.8546607e-05,3.7093218e-05,4.0936287e-05,2.0217576e-05,4.0435152e-05,4.140267e-05,4.5399036e-05,9.079807e-05
191,0.00010602994595107674,9.819074378211587e-05,0.00043480764725245535,0.000894462360442672,2.7753216e-05,1.5163631e-05,3.0327263e-05,5.0303413e-05,5.6173965e-05,0.00011234793,5.49133e-05,6.0730606e-05,0.00012146121,2.581571e-05,1.6149646e-05,3.2299293e-05,3.9764822e-05,3.4960816e-05,6.992163e-05,3.9828694e-05,3.4225162e-05,6.8450325e-05
192,0.0001012459227310656,0.00011245414846341756,0.00048385339323431253,0.0008801356920792667,2.6822547e-05,2.504709e-05,5.009418e-05,4.8259615e-05,6.3711304e-05,0.00012742261,5.2835814e-05,7.230229e-05,0.00014460458,2.4468327e-05,2.1388265e-05,4.277653e-05,3.7020658e-05,3.046063e-05,6.092126e-05,3.810117e-05,2.9017132e-05,5.8034264e-05
193,0.00010245267347021158,8.336626094958025e-05,0.00040307172457687557,0.0008658751843151987,2.7438668e-05,2.5255214e-05,5.051043e-05,4.794232e-05,3.3685898e-05,6.7371795e-05,5.2432464e-05,3.816791e-05,7.633582e-05,2.4886966e-05,3.883118e-05,7.766236e-05,3.865023e-05,3.007203e-05,6.014405e-05,3.9168423e-05,3.5523644e-05,7.104729e-05
194,9.816535412605302e-05,7.466775883214469e-05,0.00033857906237244606,0.000851682454435617,2.6612744e-05,1.980176e-05,3.960352e-05,4.586176e-05,3.6224712e-05,7.2449424e-05,5.043258e-05,3.9908635e-05,7.981727e-05,2.4165223e-05,1.4275354e-05,2.8550709e-05,3.6364556e-05,2.5204563e-05,5.0409126e-05,3.763211e-05,3.3874494e-05,6.774899e-05
195,0.00010137745690797715,8.44290547183221e-05,0.0003680721565615386,0.0008375591120389744,2.7638853e-05,1.6812235e-05,3.362447e-05,4.7389953e-05,5.0029474e-05,0.00010005895,5.170554e-05,5.3208092e-05,0.000106416184,2.5352101e-05,1.5202185e-05,3.0404372e-05,3.7554135e-05,2.4258317e-05,4.8516635e-05,3.9138708e-05,2.4525782e-05,4.9051563e-05
196,9.780673527711326e-05,9.563738477203221e-05,0.00042495623347349465,0.0008235067588544863,2.6317606e-05,2.8144896e-05,5.628979e-05,4.5756362e-05,4.2999927e-05,8.5999854e-05,5.02932e-05,5.102966e-05,0.00010205932,2.3895205e-05,2.3498786e-05,4.699757e-05,3.617239e-05,3.2741227e-05,6.5482454e-05,3.8360977e-05,3.4063636e-05,6.812727e-05
197,9.472539438370957e-05,8.933970698541622e-05,0.00039540164289064705,0.000809526988560475,2.5469137e-05,2.8300266e-05,5.6600533e-05,4.4695596e-05,3.5651447e-05,7.130289e-05,4.9317798e-05,4.3025186e-05,8.605037e-05,2.3521494e-05,2.0302934e-05,4.0605868e-05,3.4456578e-05,3.6263336e-05,7.252667e-05,3.564838e-05,3.415767e-05,6.831534e-05
198,9.711736506486899e-05,6.483196685907988e-05,0.00028963963268324733,0.0007956213866036342,2.5499263e-05,1.660139e-05,3.320278e-05,4.5142973e-05,3.3387092e-05,6.6774184e-05,4.971499e-05,3.5308967e-05,7.0617934e-05,2.3873654e-05,1.4315324e-05,2.8630648e-05,3.7617447e-05,2.1646254e-05,4.3292508e-05,3.6315552e-05,2.3560788e-05,4.7121575e-05
199,9.362767817231285e-05,9.277616765491154e-05,0.0004124738625250757,0.0007817915300192196,2.5176303e-05,2.4089817e-05,4.8179634e-05,4.4249042e-05,3.558241e-05,7.116482e-05,4.8999285e-05,4.8354497e-05,9.6708995e-05,2.2544331e-05,2.2102724e-05,4.4205448e-05,3.378842e-05,4.0915897e-05,8.183179e-05,3.5739788e-05,3.5191584e-05,7.038317e-05
200,9.32894253185446e-05,6.466907417850709e-05,0.0002815237967297435,0.0007680389872522006,2.4865682e-05,1.672852e-05,3.345704e-05,4.3328335e-05,3.0203268e-05,6.0406535e-05,4.7894053e-05,3.820444e-05,7.640888e-05,2.3081866e-05,1.3785045e-05,2.757009e-05,3.548705e-05,2.15432e-05,4.30864e-05,3.499408e-05,2.0297426e-05,4.0594852e-05
201,9.024799358648767e-05,6.187571199726777e-05,0.00027527258498594165,0.0007543653179793804,2.4273288e-05,1.8146211e-05,3.6292422e-05,4.2185864e-05,2.7526778e-05,5.5053555e-05,4.6596422e-05,3.4950765e-05,6.990153e-05,2.2507405e-05,1.7725897e-05,3.5451794e-05,3.341707e-05,1.9232768e-05,3.8465536e-05,3.4240926e-05,2.0053883e-05,4.0107767e-05
202,9.232426639719198e-05,9.112214330693573e-05,0.00038749605300836265,0.0007407720729325148,2.4470262e-05,2.7299226e-05,5.459845e-05,4.4181837e-05,3.9457147e-05,7.8914294e-05,4.8466474e-05,4.585037e-05,9.170074e-05,2.2676235e-05,1.8189014e-05,3.6378027e-05,3.332319e-05,3.825496e-05,7.650992e-05,3.433375e-05,2.4697305e-05,4.939461e-05
203,9.012833055648563e-05,6.446278296064541e-05,0.0002865527058020234,0.0007272607937224413,2.3744302e-05,1.4971126e-05,2.9942252e-05,4.2419913e-05,3.1315147e-05,6.263029e-05,4.7119855e-05,3.8619906e-05,7.723981e-05,2.186619e-05,1.3447245e-05,2.689449e-05,3.349988e-05,2.1075197e-05,4.2150394e-05,3.3552344e-05,2.3847739e-05,4.7695477e-05
204,8.683230152676365e-05,7.187850274103436e-05,0.00033516480471007526,0.0007138330126642476,2.2560167e-05,2.5594942e-05,5.1189883e-05,4.1062824e-05,2.6749542e-05,5.3499083e-05,4.565375e-05,3.0919957e-05,6.183991e-05,2.113296e-05,2.1568832e-05,4.3137665e-05,3.2279153e-05,2.7222539e-05,5.4445078e-05,3.211522e-05,3.552658e-05,7.105316e-05
205,8.832519032125954e-05,5.6222958356195994e-05,0.0002568771305959672,0.0007004902526034898,2.3913924e-05,1.474208e-05,2.948416e-05,4.211997e-05,2.6200249e-05,5.2400497e-05,4.6392786e-05,3.123198e-05,6.246396e-05,2.1653083e-05,1.8119852e-05,3.6239704e-05,3.1257972e-05,1.8150862e-05,3.6301724e-05,3.3206576e-05,1.9993535e-05,3.998707e-05
206,8.658042093428184e-05,6.594838619761343e-05,0.00029325115610845387,0.0006872340267434881,2.2399228e-05,1.9192652e-05,3.8385304e-05,4.1597526e-05,2.7893768e-05,5.5787536e-05,4.5987847e-05,3.5217203e-05,7.0434406e-05,2.091803e-05,2.0413874e-05,4.082775e-05,3.1441465e-05,2.3869008e-05,4.7738016e-05,3.1769156e-05,2.0039062e-05,4.0078125e-05
207,8.19659523995846e-05,6.852626468544443e-05,0.00031300284899771214,0.0006740658384737107,2.1813725e-05,1.8530145e-05,3.706029e-05,3.90309e-05,2.9522902e-05,5.904581e-05,4.3398395e-05,3.7677306e-05,7.535461e-05,2.0113757e-05,1.5247826e-05,3.0495652e-05,2.920342e-05,2.3326234e-05,4.665247e-05,3.055473e-05,3.219702e-05,6.439404e-05
208,8.374816043107718e-05,9.444940474480473e-05,0.00040535887819714844,0.0006609871811992791,2.2006743e-05,2.9773642e-05,5.9547285e-05,3.9507242e-05,4.4248434e-05,8.849687e-05,4.39244e-05,5.2411837e-05,0.00010482367,2.0694866e-05,2.6450205e-05,5.290041e-05,3.0915948e-05,2.9483048e-05,5.8966096e-05,3.1018924e-05,2.031227e-05,4.062454e-05
209,8.494120611413238e-05,6.374438668070493e-05,0.00027844429132528603,0.000647999538171597,2.2540382e-05,1.797923e-05,3.595846e-05,4.0353087e-05,3.0052837e-05,6.0105674e-05,4.4669472e-05,3.8005004e-05,7.601001e-05,2.0975154e-05,1.0601684e-05,2.1203368e-05,3.0851563e-05,1.8550161e-05,3.7100323e-05,3.1154275e-05,2.4033234e-05,4.8066468e-05
210,8.134381653434109e-05,0.00012810707645639834,0.0005518977413885295,0.0006351043823201377,2.0805233e-05,4.7568108e-05,9.5136216e-05,3.868633e-05,5.9327045e-05,0.00011865409,4.3127988e-05,7.347558e-05,0.00014695116,1.9536881e-05,3.034546e-05,6.069092e-05,3.0419373e-05,2.805212e-05,5.610424e-05,2.9229983e-05,3.7180573e-05,7.4361145e-05
211,8.138195449538768e-05,5.4942261533587474e-05,0.0002475408837199211,0.0006223031760853958,2.1221684e-05,1.39104095e-05,2.7820819e-05,3.812449e-05,2.4482999e-05,4.8965998e-05,4.2412517e-05,3.222664e-05,6.445328e-05,1.9695965e-05,1.2639e-05,2.5278e-05,3.093223e-05,1.790744e-05,3.581488e-05,2.98609e-05,2.2603952e-05,4.5207904e-05
212,8.003882697900732e-05,6.833798330897246e-05,0.000322600913932547,0.0006095973712530354,2.091046e-05,2.140396e-05,4.280792e-05,3.771996e-05,2.5399777e-05,5.0799554e-05,4.2084048e-05,3.308099e-05,6.616198e-05,1.9718465e-05,3.0945266e-05,6.189053e-05,2.9680927e-05,2.4776848e-05,4.9553695e-05,2.9457991e-05,2.5693613e-05,5.1387226e-05
213,8.039827228263268e-05,6.10405627254823e-05,0.00026926095597445965,0.0005969884087892396,2.1230155e-05,1.499551e-05,2.9991023e-05,3.838209e-05,3.5349036e-05,7.069807e-05,4.2584685e-05,3.5440407e-05,7.0880815e-05,1.9634834e-05,1.2199551e-05,2.4399102e-05,2.9015993e-05,1.7073322e-05,3.4146644e-05,2.9192493e-05,1.9572642e-05,3.9145285e-05
214,7.589787943925777e-05,6.378989122537564e-05,0.0002827230200637132,0.0005844777186772925,1.967859e-05,1.23151995e-05,2.4630399e-05,3.6589612e-05,3.407435e-05,6.81487e-05,4.106367e-05,3.9805353e-05,7.9610705e-05,1.8362094e-05,1.4106573e-05,2.8213146e-05,2.6649474e-05,2.059098e-05,4.118196e-05,2.76972e-05,2.0469046e-05,4.0938092e-05
215,7.750610792253807e-05,6.429293940616203e-05,0.0002911134797614068,0.0005720667197554047,2.0328662e-05,1.5674865e-05,3.134973e-05,3.7018006e-05,3.0163901e-05,6.0327802e-05,4.1098807e-05,3.7626454e-05,7.525291e-05,1.8964369e-05,1.4495454e-05,2.8990908e-05,2.8060576e-05,2.0585898e-05,4.1171796e-05,2.8158149e-05,2.701017e-05,5.402034e-05
216,7.467972589782338e-05,7.107596963862821e-05,0.000307150388834998,0.000559756819555802,1.9824643e-05,1.34710735e-05,2.6942147e-05,3.5509154e-05,3.2417585e-05,6.483517e-05,3.972195e-05,4.079952e-05,8.159904e-05,1.8284725e-05,1.5084436e-05,3.0168872e-05,2.659207e-05,3.229707e-05,6.459832e-05,2.7602411e-05,1.950342e-05,3.900684e-05
217,7.624966098378461e-05,6.337068054093155e-05,0.0002803583920467645,0.000547549414145096,1.9085557e-05,1.4622472e-05,2.9244944e-05,3.6351907e-05,3.4537596e-05,6.907519e-05,4.0641145e-05,3.9353887e-05,7.870777e-05,1.8280882e-05,1.4693827e-05,2.9387656e-05,2.8860497e-05,1.7269616e-05,3.4539233e-05,2.6962487e-05,1.9701805e-05,3.940361e-05
218,7.40319234065407e-05,5.8502688660504914e-05,0.0002537318505346775,0.0005354458879659596,1.954964e-05,1.3227874e-05,2.6455748e-05,3.5325123e-05,2.4185962e-05,4.8371927e-05,3.9670424e-05,2.8160784e-05,5.632157e-05,1.8112392e-05,1.1161134e-05,2.2322269e-05,2.6193675e-05,3.118013e-05,6.236026e-05,2.6996378e-05,1.895005e-05,3.79001e-05
219,7.31239992212845e-05,5.547444265938144e-05,0.00024333929468411952,0.0005234476136801124,1.8507386e-05,1.2358556e-05,2.4717112e-05,3.4825705e-05,2.581469e-05,5.162938e-05,3.9082573e-05,3.224097e-05,6.448194e-05,1.7576021e-05,1.3608068e-05,2.7216136e-05,2.7404592e-05,2.1309239e-05,4.2618478e-05,2.560377e-05,1.6338125e-05,3.267625e-05
220,7.293900774568804e-05,5.7020705321596036e-05,0.000256091560004279,0.0005115559520126519,1.8917639e-05,1.328797e-05,2.657594e-05,3.539386e-05,2.5167157e-05,5.0334314e-05,3.965072e-05,3.1476065e-05,6.295213e-05,1.777821e-05,1.5277032e-05,3.0554063e-05,2.5333056e-05,2.2575505e-05,4.515101e-05,2.6147496e-05,2.0262049e-05,4.0524097e-05
