epoch,train_loss,val_loss,val_log_mse_total,lr,train_Read Latency (ns),val_Read Latency (ns),val_log_mse_Read Latency (ns),train_Write Energy (nJ),val_Write Energy (nJ),val_log_mse_Write Energy (nJ),train_Area (mm^2),val_Area (mm^2),val_log_mse_Area (mm^2),train_Leakage (mW),val_Leakage (mW),val_log_mse_Leakage (mW)
35,0.029848978119605553,0.0014401100304520758,0.003882382530719042,0.0027527173751603776,0.0023707736,0.0010283712,0.0020567423,0.00086663227,0.00036397623,0.00072795246,0.0007517773,0.00028424052,0.00056848105,0.00080588844,0.00026460344,0.0005292069
36,0.017836562673227935,0.001586938149815332,0.004353702068328857,0.0027510775965809142,0.0022133556,0.0011529864,0.0023059729,0.00080301374,0.00037157445,0.0007431489,0.00062921864,0.00031149352,0.00062298705,0.00067285233,0.00034079677,0.00068159355
37,0.032886630350773154,0.0027724584213562275,0.008072691038250923,0.002749382916697864,0.00229069,0.0011727805,0.002345561,0.00086545106,0.0007900937,0.0015801874,0.00073370145,0.00058683654,0.0011736731,0.0008958464,0.0014866347,0.0029732694
38,0.034484151744479684,0.0018378042719777727,0.005026619881391525,0.0027476334037726848,0.0024166682,0.0015693622,0.0031387245,0.0014823229,0.00035454892,0.00070909783,0.0009862614,0.00031753271,0.00063506543,0.0013014214,0.00027186619,0.00054373237
39,0.04518536763938654,0.0015636544688143689,0.004216423723846674,0.0027458291282755026,0.0026313919,0.0011731266,0.0023462533,0.0009221925,0.00037411248,0.00074822496,0.0007525668,0.00027573504,0.0005514701,0.0010423705,0.00028523762,0.00057047524
40,0.028010662934914502,0.0015203341047472232,0.004114171024411917,0.0027439701628822707,0.0022333916,0.001085549,0.002171098,0.00085388246,0.00038005345,0.0007601069,0.00071156386,0.00030755828,0.00061511656,0.0008134083,0.00028392486,0.0005678497
41,0.021485814547232918,0.001325947656752812,0.0035123827401548624,0.002742056582471845,0.0020634863,0.0008990819,0.0017981638,0.0008235931,0.00036884757,0.00073769514,0.00067984575,0.00024591005,0.0004918201,0.0007180807,0.00024235185,0.00048470375
42,0.042692843578506494,0.0014828960893993196,0.004001312423497438,0.002740088464122965,0.002196586,0.001124922,0.002249844,0.000875579,0.00034956873,0.00069913745,0.0007843174,0.00025651633,0.00051303266,0.0010981672,0.0002696494,0.0005392988
43,0.02508999942440003,0.0016590375506263953,0.004297895357012749,0.00273806588711115,0.002042064,0.0010069504,0.0020139008,0.00084556715,0.0005270386,0.0010540772,0.0006709437,0.00025955783,0.00051911565,0.00070515135,0.0003554008,0.0007108016
44,0.03972477756203989,0.0013235566414489866,0.003574332222342491,0.0027359889329055084,0.0024408356,0.0009249539,0.0018499078,0.0009662064,0.00034007546,0.00068015093,0.0007866924,0.00027294268,0.00054588536,0.0011592876,0.000249194,0.000498388
45,0.016760237459150208,0.0014410780386512935,0.003704235190525651,0.0027338576851654523,0.0019343279,0.0010397002,0.0020794005,0.0007299736,0.0004121072,0.0008242144,0.00058138417,0.00023104364,0.00046208728,0.0005642516,0.00016926645,0.0003385329
46,0.020584938667670877,0.0019201732290074947,0.005316071677953005,0.00273167222973733,0.0020100756,0.0016297207,0.0032595145,0.0007539269,0.00035349335,0.0007069867,0.0006036124,0.00031759837,0.00063519675,0.00060101674,0.0003571869,0.0007143738
47,0.032223787925889424,0.0015556640008781966,0.004051604308187962,0.0027294326546509666,0.0021086363,0.00093067164,0.0018613433,0.0008541452,0.00049487344,0.0009897468,0.0007321683,0.00028719605,0.0005743921,0.000748024,0.00031306114,0.0006261223
48,0.01789254115669385,0.0013007060912362044,0.0035877134650945663,0.0027271390501161217,0.0017654244,0.00076216634,0.0015243327,0.0007528699,0.00036478697,0.00072957395,0.0005439113,0.00034230636,0.0006846127,0.00057148415,0.00032459717,0.00064919435
49,0.019854324711751005,0.001332449996634046,0.003615923225879669,0.0027247915085188497,0.0017241781,0.00093786634,0.0018757327,0.0007326486,0.00033372207,0.00066744414,0.0006054826,0.00025689675,0.0005137935,0.0006164397,0.00027947646,0.0005589529
50,0.046448443416399435,0.0016768735294902146,0.004570295102894306,0.002722390124417785,0.0023584918,0.0010452585,0.002090517,0.0013210821,0.0004578843,0.0009157686,0.0011060173,0.00030716805,0.0006143361,0.001961804,0.0004748367,0.0009496734
51,0.026772405565366704,0.0012778502827350813,0.0035231702495366335,0.002719934994540329,0.0017064221,0.0008184471,0.001636949,0.0007501198,0.00033371695,0.0006674339,0.0006205022,0.00030382434,0.0006076487,0.00070691906,0.00030556938,0.00061113876
52,0.020123505771779966,0.0012382673016686579,0.003280825912952423,0.0027174262177787544,0.0015769427,0.0006882311,0.0013764622,0.00070899585,0.0003976669,0.0007953338,0.00060819235,0.0002808752,0.0005617504,0.00058860047,0.00027363974,0.0005472795
53,0.02023145665576673,0.002740589444918745,0.009145937860012054,0.0027148638951862234,0.0014797433,0.0008278386,0.0016556772,0.0007262797,0.00056477735,0.0011295547,0.00057550566,0.0010122389,0.0020244778,0.0007670254,0.0021681143,0.0043362286
54,0.02627987691022053,0.0011097105756626194,0.0030097910203039646,0.0027122481299727175,0.0019277114,0.000737086,0.001474172,0.00081617135,0.00029382226,0.0005876445,0.0006558311,0.00022644893,0.00045289786,0.0009534215,0.00024753835,0.0004950767
55,0.018187736016899478,0.001876126882191225,0.004519350826740265,0.0027095790275008776,0.0014184443,0.0006256105,0.001251221,0.0006588243,0.00087199203,0.0017439841,0.0005407869,0.00033297404,0.0006659481,0.0004852934,0.0004290989,0.0008581978
56,0.020443188085040868,0.001544862304378977,0.0047076111659407616,0.0027068566952817615,0.0013557319,0.00076081284,0.0015216257,0.00074820395,0.00034539163,0.00069078326,0.00058055425,0.0003943442,0.0007886884,0.00060406054,0.00085325685,0.0017065137
57,0.02503420630990281,0.001070868985363921,0.0028282536659389734,0.002704081242970515,0.0015710912,0.00060756726,0.0012151345,0.0007168881,0.0003429411,0.0006858822,0.0005703528,0.00024954535,0.0004990907,0.00073105644,0.00021407306,0.00042814613
58,0.016274129957185506,0.001088523854664767,0.0029358258470892906,0.002701252782361951,0.0015243986,0.00069948024,0.0013989605,0.0007068762,0.00030305772,0.00060611544,0.0005394289,0.00025532625,0.0005106525,0.0005632151,0.00021004866,0.00042009732
59,0.028934499542009735,0.0012146477355639395,0.003400116227567196,0.002698371427386052,0.0015182621,0.0006860671,0.0013721342,0.00076973886,0.00033292084,0.0006658417,0.000644345,0.0003001565,0.000600313,0.00080553873,0.00038091358,0.00076182716
60,0.021689648707194868,0.0011719744925922418,0.003064290154725313,0.002695437294103376,0.001346495,0.0007473548,0.0014947096,0.0006737309,0.000354029,0.000708058,0.0005585829,0.0002194044,0.0004388088,0.000668845,0.00021135695,0.0004227139
61,0.009070626195211692,0.0011369492724230608,0.003176249098032713,0.002692450500700383,0.0011975843,0.0007733664,0.001546775,0.0006243996,0.00027548772,0.00055097544,0.00045933126,0.0003705151,0.0007410302,0.00042541654,0.00016873422,0.00033746843
62,0.008398301827088632,0.0009795225464527455,0.0025479900650680065,0.002689411167484676,0.0011130794,0.0005588242,0.0011176484,0.00057438377,0.00032412104,0.0006482421,0.00044590438,0.00022261115,0.0004452223,0.00041709456,0.00016843871,0.00033687742
63,0.022289071338517326,0.00247825883356602,0.007507745176553726,0.002686319416880154,0.0013266103,0.0016514492,0.00330375,0.0006513269,0.00041486442,0.00082972884,0.00056792644,0.0004743242,0.0009486484,0.00060984824,0.001212809,0.002425618
64,0.019285061154069576,0.001090300403094601,0.0030049560591578484,0.0026831753734220805,0.0014474292,0.00057115307,0.0011423061,0.0006910811,0.0003269405,0.000653881,0.0005653062,0.0002534131,0.0005068262,0.00063226005,0.00035097142,0.00070194283
65,0.03056128429845127,0.001453759695732177,0.0040884013287723064,0.0026799791637520673,0.0012898981,0.00095998583,0.0019199717,0.0006844784,0.0003399059,0.0006798118,0.00059392286,0.00024997047,0.00049994094,0.00075658824,0.0004943384,0.0009886768
66,0.029841316736167994,0.0010410776103035534,0.0028784815222024918,0.0026767309166129743,0.0012794646,0.00060249865,0.0012049973,0.00073441595,0.00029044398,0.00058088795,0.00058815826,0.0002422583,0.00048451667,0.00074338325,0.0003040398,0.0006080796
67,0.017148361075056153,0.0009943107383913383,0.0027200847398489714,0.002673430762843722,0.0010713,0.0007020895,0.0014048755,0.0005967882,0.00024230848,0.00048461696,0.00050761545,0.00019816733,0.00039633465,0.0005136755,0.00021712875,0.0004342575
68,0.010911989805111627,0.0011569098489963231,0.003205964108929038,0.002670078835374024,0.0010040512,0.0005810973,0.0011621946,0.0005481465,0.00035552058,0.00071104115,0.00046294802,0.00036010297,0.00072020595,0.00044767978,0.0003062611,0.0006125222
69,0.028979039588148417,0.0019321421248598496,0.0052934554405510426,0.0026666752692190293,0.0012927203,0.001023212,0.0020464717,0.0006769351,0.0005792057,0.0011584114,0.0005918563,0.0003496105,0.000699221,0.00074841065,0.0006946758,0.0013893516
70,0.011973952169318982,0.0007779723992263101,0.0020518505480140448,0.002663220201473886,0.0010982155,0.0004437458,0.0008875245,0.00063337374,0.00024959285,0.0004991857,0.0005014652,0.00018722974,0.0003744595,0.0005529194,0.00014534048,0.00029068097
71,0.018800246117630093,0.000867832988836416,0.0022191060706973076,0.00265971377130822,0.0013185042,0.0004256819,0.00085175736,0.0006745892,0.00032201697,0.00064403395,0.0021361664,0.0001984347,0.0003968694,0.0015272072,0.00016322262,0.00032644524
72,0.021951219490659014,0.0008925183317084798,0.0024445424787700176,0.0026561561199605266,0.00095564977,0.00048736815,0.0009747363,0.00059301953,0.00026492344,0.0005298469,0.0004806322,0.00019507432,0.00039014863,0.0005783747,0.00027490535,0.0005498107
73,0.015736258197946062,0.0009438882078995535,0.002569089876487851,0.002652547390732483,0.000876796,0.00047483708,0.0009512035,0.00054651464,0.00030119182,0.00060238363,0.00046269,0.00024205745,0.0004841149,0.0005552541,0.0002656939,0.0005313878
74,0.008014859963414084,0.0009155456366301479,0.0023942915722727776,0.002648887728983177,0.0007807189,0.00053953234,0.0010792899,0.0005151098,0.0002919784,0.0005839568,0.0003941561,0.0001839928,0.0003679856,0.00036162505,0.0001815297,0.0003630594
75,0.03398181109324164,0.0015957336051238187,0.004411931615322828,0.0026451772821232504,0.0013057735,0.0010495657,0.0020991315,0.0007258203,0.00040054135,0.0008010827,0.00053696276,0.0003255294,0.0006510588,0.0007587787,0.00043032927,0.00086065853
76,0.01845036791948687,0.0012662246628606156,0.0034611362498253584,0.002641416199608961,0.0014626012,0.0008586116,0.0017172232,0.000680394,0.0003192394,0.0006384788,0.00055229495,0.0002246774,0.0004493548,0.0007544748,0.00032803975,0.0006560795
77,0.011370172638902441,0.0008723252814576151,0.002347921719774604,0.0026376046329361635,0.001068593,0.00052453525,0.0010490705,0.00061851676,0.00025499446,0.0005099889,0.0004488061,0.0001836532,0.0003673064,0.0005319871,0.00021077799,0.00042155597
78,0.020803654277486427,0.0013255064292189902,0.0034557171165943146,0.002633742735634209,0.00091308996,0.00059189013,0.0011838211,0.00063137984,0.0004884185,0.000976837,0.0004900295,0.00026156046,0.0005231209,0.0006712219,0.00038596906,0.0007719381
79,0.023409418870210707,0.0008575614084146008,0.002351809525862336,0.0026298306632597575,0.0009445174,0.00043778797,0.0008755825,0.00068912335,0.00026582115,0.0005316423,0.0005466287,0.00022096373,0.00044192746,0.0007463844,0.00025132866,0.0005026573
